Time;MLII;V5
00:00:06.583;-0.360;-0.210
00:00:06.586;-0.375;-0.210
00:00:06.588;-0.375;-0.215
00:00:06.591;-0.400;-0.225
00:00:06.594;-0.420;-0.235
00:00:06.597;-0.405;-0.230
00:00:06.600;-0.400;-0.205
00:00:06.602;-0.385;-0.215
00:00:06.605;-0.380;-0.225
00:00:06.608;-0.400;-0.225
00:00:06.611;-0.415;-0.220
00:00:06.613;-0.405;-0.220
00:00:06.616;-0.395;-0.215
00:00:06.619;-0.395;-0.225
00:00:06.622;-0.395;-0.225
00:00:06.625;-0.410;-0.255
00:00:06.627;-0.430;-0.275
00:00:06.630;-0.440;-0.290
00:00:06.633;-0.455;-0.290
00:00:06.636;-0.490;-0.315
00:00:06.638;-0.485;-0.330
00:00:06.641;-0.520;-0.305
00:00:06.644;-0.570;-0.245
00:00:06.647;-0.575;-0.115
00:00:06.650;-0.525;-0.025
00:00:06.652;-0.420;0.030
00:00:06.655;-0.305;0.080
00:00:06.658;-0.190;0.155
00:00:06.661;-0.020;0.265
00:00:06.663;0.220;0.385
00:00:06.666;0.485;0.500
00:00:06.669;0.715;0.545
00:00:06.672;0.845;0.450
00:00:06.675;0.885;0.215
00:00:06.677;0.790;-0.090
00:00:06.680;0.560;-0.325
00:00:06.683;0.225;-0.390
00:00:06.686;-0.070;-0.385
00:00:06.688;-0.285;-0.365
00:00:06.691;-0.425;-0.335
00:00:06.694;-0.500;-0.295
00:00:06.697;-0.550;-0.285
00:00:06.700;-0.535;-0.270
00:00:06.702;-0.500;-0.265
00:00:06.705;-0.465;-0.270
00:00:06.708;-0.450;-0.275
00:00:06.711;-0.450;-0.285
00:00:06.713;-0.435;-0.265
00:00:06.716;-0.420;-0.250
00:00:06.719;-0.410;-0.260
00:00:06.722;-0.410;-0.260
00:00:06.725;-0.415;-0.265
00:00:06.727;-0.420;-0.270
00:00:06.730;-0.425;-0.265
00:00:06.733;-0.420;-0.245
00:00:06.736;-0.430;-0.260
00:00:06.738;-0.430;-0.255
00:00:06.741;-0.440;-0.280
00:00:06.744;-0.450;-0.260
00:00:06.747;-0.450;-0.250
00:00:06.750;-0.430;-0.250
00:00:06.752;-0.430;-0.255
00:00:06.755;-0.430;-0.255
00:00:06.758;-0.445;-0.260
00:00:06.761;-0.445;-0.260
00:00:06.763;-0.440;-0.255
00:00:06.766;-0.425;-0.225
00:00:06.769;-0.430;-0.240
00:00:06.772;-0.430;-0.245
00:00:06.775;-0.425;-0.265
00:00:06.777;-0.445;-0.275
00:00:06.780;-0.445;-0.250
00:00:06.783;-0.430;-0.245
00:00:06.786;-0.435;-0.230
00:00:06.788;-0.435;-0.240
00:00:06.791;-0.445;-0.255
00:00:06.794;-0.445;-0.250
00:00:06.797;-0.435;-0.250
00:00:06.800;-0.430;-0.245
00:00:06.802;-0.425;-0.235
00:00:06.805;-0.430;-0.240
00:00:06.808;-0.430;-0.250
00:00:06.811;-0.440;-0.250
00:00:06.813;-0.420;-0.245
00:00:06.816;-0.430;-0.220
00:00:06.819;-0.425;-0.245
00:00:06.822;-0.430;-0.245
00:00:06.825;-0.440;-0.240
00:00:06.827;-0.440;-0.255
00:00:06.830;-0.430;-0.245
00:00:06.833;-0.430;-0.225
00:00:06.836;-0.415;-0.240
00:00:06.838;-0.425;-0.250
00:00:06.841;-0.430;-0.260
00:00:06.844;-0.455;-0.265
00:00:06.847;-0.445;-0.255
00:00:06.850;-0.445;-0.240
00:00:06.852;-0.430;-0.250
00:00:06.855;-0.430;-0.250
00:00:06.858;-0.440;-0.265
00:00:06.861;-0.440;-0.260
00:00:06.863;-0.435;-0.260
00:00:06.866;-0.430;-0.265
00:00:06.869;-0.415;-0.275
00:00:06.872;-0.415;-0.270
00:00:06.875;-0.425;-0.270
00:00:06.877;-0.425;-0.270
00:00:06.880;-0.420;-0.270
00:00:06.883;-0.405;-0.245
00:00:06.886;-0.405;-0.265
00:00:06.888;-0.415;-0.265
00:00:06.891;-0.415;-0.270
00:00:06.894;-0.425;-0.285
00:00:06.897;-0.430;-0.260
00:00:06.900;-0.405;-0.245
00:00:06.902;-0.405;-0.255
00:00:06.905;-0.405;-0.265
00:00:06.908;-0.405;-0.285
00:00:06.911;-0.430;-0.295
00:00:06.913;-0.415;-0.300
00:00:06.916;-0.410;-0.295
00:00:06.919;-0.415;-0.285
00:00:06.922;-0.430;-0.320
00:00:06.925;-0.445;-0.325
00:00:06.927;-0.465;-0.335
00:00:06.930;-0.460;-0.335
00:00:06.933;-0.450;-0.330
00:00:06.936;-0.455;-0.350
00:00:06.938;-0.460;-0.345
00:00:06.941;-0.465;-0.365
00:00:06.944;-0.485;-0.380
00:00:06.947;-0.495;-0.375
00:00:06.950;-0.475;-0.375
00:00:06.952;-0.490;-0.385
00:00:06.955;-0.500;-0.385
00:00:06.958;-0.495;-0.400
00:00:06.961;-0.515;-0.400
00:00:06.963;-0.500;-0.395
00:00:06.966;-0.485;-0.390
00:00:06.969;-0.490;-0.390
00:00:06.972;-0.485;-0.400
00:00:06.975;-0.500;-0.405
00:00:06.977;-0.500;-0.410
00:00:06.980;-0.490;-0.380
00:00:06.983;-0.480;-0.355
00:00:06.986;-0.460;-0.350
00:00:06.988;-0.460;-0.340
00:00:06.991;-0.470;-0.345
00:00:06.994;-0.465;-0.335
00:00:06.997;-0.440;-0.310
00:00:07.000;-0.430;-0.285
00:00:07.002;-0.425;-0.280
00:00:07.005;-0.410;-0.270
00:00:07.008;-0.410;-0.255
00:00:07.011;-0.400;-0.245
00:00:07.013;-0.390;-0.235
00:00:07.016;-0.380;-0.210
00:00:07.019;-0.355;-0.215
00:00:07.022;-0.350;-0.220
00:00:07.025;-0.355;-0.220
00:00:07.027;-0.350;-0.215
00:00:07.030;-0.340;-0.190
00:00:07.033;-0.330;-0.180
00:00:07.036;-0.325;-0.180
00:00:07.038;-0.305;-0.185
00:00:07.041;-0.320;-0.195
00:00:07.044;-0.315;-0.195
00:00:07.047;-0.305;-0.190
00:00:07.050;-0.300;-0.170
00:00:07.052;-0.305;-0.170
00:00:07.055;-0.305;-0.185
00:00:07.058;-0.310;-0.185
00:00:07.061;-0.330;-0.185
00:00:07.063;-0.310;-0.180
00:00:07.066;-0.315;-0.170
00:00:07.069;-0.315;-0.190
00:00:07.072;-0.320;-0.180
00:00:07.075;-0.325;-0.195
00:00:07.077;-0.325;-0.190
00:00:07.080;-0.325;-0.170
00:00:07.083;-0.310;-0.170
00:00:07.086;-0.310;-0.175
00:00:07.088;-0.315;-0.190
00:00:07.091;-0.325;-0.195
00:00:07.094;-0.330;-0.190
00:00:07.097;-0.325;-0.185
00:00:07.100;-0.325;-0.185
00:00:07.102;-0.315;-0.180
00:00:07.105;-0.320;-0.185
00:00:07.108;-0.330;-0.190
00:00:07.111;-0.335;-0.205
00:00:07.113;-0.330;-0.195
00:00:07.116;-0.315;-0.185
00:00:07.119;-0.320;-0.185
00:00:07.122;-0.320;-0.185
00:00:07.125;-0.335;-0.205
00:00:07.127;-0.335;-0.205
00:00:07.130;-0.325;-0.180
00:00:07.133;-0.325;-0.195
00:00:07.136;-0.320;-0.195
00:00:07.138;-0.320;-0.205
00:00:07.141;-0.325;-0.210
00:00:07.144;-0.350;-0.225
00:00:07.147;-0.345;-0.210
00:00:07.150;-0.345;-0.200
00:00:07.152;-0.335;-0.200
00:00:07.155;-0.345;-0.205
00:00:07.158;-0.355;-0.210
00:00:07.161;-0.355;-0.225
00:00:07.163;-0.355;-0.210
00:00:07.166;-0.345;-0.200
00:00:07.169;-0.335;-0.200
00:00:07.172;-0.335;-0.205
00:00:07.175;-0.345;-0.210
00:00:07.177;-0.355;-0.200
00:00:07.180;-0.340;-0.195
00:00:07.183;-0.335;-0.185
00:00:07.186;-0.330;-0.205
00:00:07.188;-0.335;-0.210
00:00:07.191;-0.345;-0.220
00:00:07.194;-0.350;-0.215
00:00:07.197;-0.350;-0.205
00:00:07.200;-0.340;-0.200
00:00:07.202;-0.335;-0.215
00:00:07.205;-0.330;-0.210
00:00:07.208;-0.360;-0.225
00:00:07.211;-0.355;-0.220
00:00:07.213;-0.345;-0.215
00:00:07.216;-0.335;-0.200
00:00:07.219;-0.345;-0.210
00:00:07.222;-0.350;-0.205
00:00:07.225;-0.360;-0.215
00:00:07.227;-0.380;-0.215
00:00:07.230;-0.370;-0.215
00:00:07.233;-0.345;-0.200
00:00:07.236;-0.345;-0.200
00:00:07.238;-0.350;-0.210
00:00:07.241;-0.355;-0.220
00:00:07.244;-0.365;-0.210
00:00:07.247;-0.360;-0.195
00:00:07.250;-0.345;-0.200
00:00:07.252;-0.345;-0.190
00:00:07.255;-0.350;-0.210
00:00:07.258;-0.360;-0.220
00:00:07.261;-0.360;-0.215
00:00:07.263;-0.350;-0.200
00:00:07.266;-0.355;-0.185
00:00:07.269;-0.340;-0.195
00:00:07.272;-0.345;-0.200
00:00:07.275;-0.355;-0.200
00:00:07.277;-0.355;-0.205
00:00:07.280;-0.355;-0.195
00:00:07.283;-0.340;-0.185
00:00:07.286;-0.340;-0.190
00:00:07.288;-0.345;-0.195
00:00:07.291;-0.365;-0.200
00:00:07.294;-0.370;-0.200
00:00:07.297;-0.350;-0.200
00:00:07.300;-0.330;-0.190
00:00:07.302;-0.320;-0.200
00:00:07.305;-0.315;-0.190
00:00:07.308;-0.295;-0.200
00:00:07.311;-0.305;-0.195
00:00:07.313;-0.295;-0.180
00:00:07.316;-0.300;-0.160
00:00:07.319;-0.285;-0.180
00:00:07.322;-0.275;-0.180
00:00:07.325;-0.260;-0.185
00:00:07.327;-0.275;-0.180
00:00:07.330;-0.265;-0.160
00:00:07.333;-0.260;-0.145
00:00:07.336;-0.250;-0.155
00:00:07.338;-0.245;-0.170
00:00:07.341;-0.255;-0.170
00:00:07.344;-0.265;-0.155
00:00:07.347;-0.260;-0.145
00:00:07.350;-0.260;-0.130
00:00:07.352;-0.250;-0.135
00:00:07.355;-0.260;-0.140
00:00:07.358;-0.280;-0.135
00:00:07.361;-0.280;-0.140
00:00:07.363;-0.275;-0.140
00:00:07.366;-0.285;-0.125
00:00:07.369;-0.280;-0.130
00:00:07.372;-0.255;-0.150
00:00:07.375;-0.245;-0.165
00:00:07.377;-0.245;-0.165
00:00:07.380;-0.260;-0.165
00:00:07.383;-0.285;-0.155
00:00:07.386;-0.290;-0.150
00:00:07.388;-0.300;-0.165
00:00:07.391;-0.320;-0.180
00:00:07.394;-0.335;-0.195
00:00:07.397;-0.355;-0.175
00:00:07.400;-0.350;-0.170
00:00:07.402;-0.355;-0.175
00:00:07.405;-0.355;-0.185
00:00:07.408;-0.375;-0.195
00:00:07.411;-0.385;-0.190
00:00:07.413;-0.380;-0.175
00:00:07.416;-0.360;-0.185
00:00:07.419;-0.350;-0.190
00:00:07.422;-0.360;-0.205
00:00:07.425;-0.365;-0.215
00:00:07.427;-0.370;-0.215
00:00:07.430;-0.370;-0.195
00:00:07.433;-0.365;-0.180
00:00:07.436;-0.360;-0.190
00:00:07.438;-0.365;-0.200
00:00:07.441;-0.370;-0.200
00:00:07.444;-0.385;-0.215
00:00:07.447;-0.385;-0.200
00:00:07.450;-0.365;-0.180
00:00:07.452;-0.360;-0.195
00:00:07.455;-0.380;-0.200
00:00:07.458;-0.385;-0.205
00:00:07.461;-0.395;-0.210
00:00:07.463;-0.395;-0.200
00:00:07.466;-0.385;-0.205
00:00:07.469;-0.380;-0.235
00:00:07.472;-0.395;-0.260
00:00:07.475;-0.425;-0.285
00:00:07.477;-0.465;-0.300
00:00:07.480;-0.500;-0.325
00:00:07.483;-0.515;-0.320
00:00:07.486;-0.530;-0.290
00:00:07.488;-0.560;-0.190
00:00:07.491;-0.585;-0.055
00:00:07.494;-0.530;0.050
00:00:07.497;-0.410;0.150
00:00:07.500;-0.255;0.245
00:00:07.502;-0.105;0.345
00:00:07.505;0.105;0.445
00:00:07.508;0.355;0.530
00:00:07.511;0.600;0.595
00:00:07.513;0.810;0.520
00:00:07.516;0.890;0.275
00:00:07.519;0.830;-0.085
00:00:07.522;0.580;-0.300
00:00:07.525;0.185;-0.335
00:00:07.527;-0.205;-0.285
00:00:07.530;-0.450;-0.250
00:00:07.533;-0.525;-0.245
00:00:07.536;-0.495;-0.235
00:00:07.538;-0.465;-0.215
00:00:07.541;-0.435;-0.230
00:00:07.544;-0.415;-0.230
00:00:07.547;-0.415;-0.240
00:00:07.550;-0.415;-0.235
00:00:07.552;-0.400;-0.235
00:00:07.555;-0.395;-0.245
00:00:07.558;-0.405;-0.255
00:00:07.561;-0.425;-0.250
00:00:07.563;-0.435;-0.240
00:00:07.566;-0.415;-0.225
00:00:07.569;-0.415;-0.230
00:00:07.572;-0.415;-0.250
00:00:07.575;-0.415;-0.240
00:00:07.577;-0.430;-0.255
00:00:07.580;-0.420;-0.230
00:00:07.583;-0.410;-0.225
00:00:07.586;-0.405;-0.225
00:00:07.588;-0.420;-0.225
00:00:07.591;-0.410;-0.230
00:00:07.594;-0.420;-0.240
00:00:07.597;-0.400;-0.225
00:00:07.600;-0.395;-0.215
00:00:07.602;-0.385;-0.215
00:00:07.605;-0.400;-0.225
00:00:07.608;-0.400;-0.235
00:00:07.611;-0.400;-0.240
00:00:07.613;-0.400;-0.225
00:00:07.616;-0.395;-0.205
00:00:07.619;-0.400;-0.210
00:00:07.622;-0.400;-0.225
00:00:07.625;-0.400;-0.230
00:00:07.627;-0.410;-0.235
00:00:07.630;-0.395;-0.225
00:00:07.633;-0.410;-0.215
00:00:07.636;-0.400;-0.220
00:00:07.638;-0.395;-0.230
00:00:07.641;-0.405;-0.235
00:00:07.644;-0.410;-0.230
00:00:07.647;-0.415;-0.215
00:00:07.650;-0.405;-0.215
00:00:07.652;-0.400;-0.215
00:00:07.655;-0.395;-0.225
00:00:07.658;-0.405;-0.235
00:00:07.661;-0.415;-0.235
00:00:07.663;-0.405;-0.230
00:00:07.666;-0.415;-0.215
00:00:07.669;-0.410;-0.225
00:00:07.672;-0.405;-0.225
00:00:07.675;-0.405;-0.235
00:00:07.677;-0.410;-0.245
00:00:07.680;-0.405;-0.240
00:00:07.683;-0.400;-0.225
00:00:07.686;-0.395;-0.210
00:00:07.688;-0.405;-0.230
00:00:07.691;-0.405;-0.230
00:00:07.694;-0.400;-0.245
00:00:07.697;-0.395;-0.220
00:00:07.700;-0.390;-0.225
00:00:07.702;-0.395;-0.235
00:00:07.705;-0.390;-0.245
00:00:07.708;-0.395;-0.250
00:00:07.711;-0.420;-0.250
00:00:07.713;-0.415;-0.240
00:00:07.716;-0.405;-0.240
00:00:07.719;-0.400;-0.245
00:00:07.722;-0.400;-0.250
00:00:07.725;-0.415;-0.270
00:00:07.727;-0.420;-0.270
00:00:07.730;-0.410;-0.265
00:00:07.733;-0.395;-0.260
00:00:07.736;-0.400;-0.280
00:00:07.738;-0.405;-0.295
00:00:07.741;-0.415;-0.295
00:00:07.744;-0.435;-0.315
00:00:07.747;-0.415;-0.310
00:00:07.750;-0.415;-0.305
00:00:07.752;-0.400;-0.310
00:00:07.755;-0.405;-0.325
00:00:07.758;-0.420;-0.330
00:00:07.761;-0.430;-0.350
00:00:07.763;-0.425;-0.340
00:00:07.766;-0.410;-0.335
00:00:07.769;-0.410;-0.350
00:00:07.772;-0.405;-0.350
00:00:07.775;-0.415;-0.370
00:00:07.777;-0.425;-0.365
00:00:07.780;-0.425;-0.355
00:00:07.783;-0.420;-0.335
00:00:07.786;-0.410;-0.355
00:00:07.788;-0.410;-0.365
00:00:07.791;-0.420;-0.370
00:00:07.794;-0.430;-0.360
00:00:07.797;-0.425;-0.335
00:00:07.800;-0.420;-0.315
00:00:07.802;-0.405;-0.315
00:00:07.805;-0.415;-0.305
00:00:07.808;-0.410;-0.285
00:00:07.811;-0.410;-0.285
00:00:07.813;-0.385;-0.270
00:00:07.816;-0.370;-0.240
00:00:07.819;-0.360;-0.230
00:00:07.822;-0.350;-0.220
00:00:07.825;-0.350;-0.220
00:00:07.827;-0.350;-0.200
00:00:07.830;-0.335;-0.180
00:00:07.833;-0.320;-0.175
00:00:07.836;-0.305;-0.180
00:00:07.838;-0.315;-0.185
00:00:07.841;-0.315;-0.190
00:00:07.844;-0.320;-0.185
00:00:07.847;-0.305;-0.180
00:00:07.850;-0.305;-0.175
00:00:07.852;-0.295;-0.170
00:00:07.855;-0.290;-0.165
00:00:07.858;-0.295;-0.175
00:00:07.861;-0.295;-0.170
00:00:07.863;-0.285;-0.165
00:00:07.866;-0.285;-0.155
00:00:07.869;-0.270;-0.160
00:00:07.872;-0.280;-0.160
00:00:07.875;-0.280;-0.165
00:00:07.877;-0.295;-0.165
00:00:07.880;-0.280;-0.160
00:00:07.883;-0.285;-0.145
00:00:07.886;-0.275;-0.150
00:00:07.888;-0.285;-0.160
00:00:07.891;-0.295;-0.165
00:00:07.894;-0.305;-0.175
00:00:07.897;-0.295;-0.150
00:00:07.900;-0.285;-0.140
00:00:07.902;-0.285;-0.155
00:00:07.905;-0.290;-0.160
00:00:07.908;-0.300;-0.175
00:00:07.911;-0.310;-0.175
00:00:07.913;-0.295;-0.170
00:00:07.916;-0.300;-0.160
00:00:07.919;-0.290;-0.155
00:00:07.922;-0.285;-0.165
00:00:07.925;-0.305;-0.175
00:00:07.927;-0.310;-0.180
00:00:07.930;-0.300;-0.170
00:00:07.933;-0.295;-0.165
00:00:07.936;-0.305;-0.170
00:00:07.938;-0.300;-0.185
00:00:07.941;-0.305;-0.185
00:00:07.944;-0.320;-0.180
00:00:07.947;-0.320;-0.175
00:00:07.950;-0.310;-0.170
00:00:07.952;-0.300;-0.180
00:00:07.955;-0.310;-0.185
00:00:07.958;-0.320;-0.200
00:00:07.961;-0.340;-0.195
00:00:07.963;-0.330;-0.185
00:00:07.966;-0.310;-0.175
00:00:07.969;-0.315;-0.180
00:00:07.972;-0.325;-0.185
00:00:07.975;-0.325;-0.205
00:00:07.977;-0.345;-0.210
00:00:07.980;-0.330;-0.190
00:00:07.983;-0.320;-0.185
00:00:07.986;-0.320;-0.190
00:00:07.988;-0.335;-0.200
00:00:07.991;-0.335;-0.205
00:00:07.994;-0.355;-0.215
00:00:07.997;-0.340;-0.200
00:00:08.000;-0.320;-0.180
00:00:08.002;-0.315;-0.185
00:00:08.005;-0.330;-0.200
00:00:08.008;-0.340;-0.205
00:00:08.011;-0.340;-0.200
00:00:08.013;-0.350;-0.205
00:00:08.016;-0.330;-0.190
00:00:08.019;-0.330;-0.190
00:00:08.022;-0.340;-0.180
00:00:08.025;-0.350;-0.205
00:00:08.027;-0.355;-0.200
00:00:08.030;-0.345;-0.195
00:00:08.033;-0.335;-0.180
00:00:08.036;-0.335;-0.185
00:00:08.038;-0.340;-0.185
00:00:08.041;-0.340;-0.200
00:00:08.044;-0.345;-0.200
00:00:08.047;-0.335;-0.180
00:00:08.050;-0.335;-0.180
00:00:08.052;-0.325;-0.185
00:00:08.055;-0.325;-0.185
00:00:08.058;-0.335;-0.200
00:00:08.061;-0.340;-0.195
00:00:08.063;-0.340;-0.175
00:00:08.066;-0.320;-0.175
00:00:08.069;-0.315;-0.185
00:00:08.072;-0.320;-0.190
00:00:08.075;-0.335;-0.195
00:00:08.077;-0.335;-0.205
00:00:08.080;-0.320;-0.185
00:00:08.083;-0.325;-0.160
00:00:08.086;-0.315;-0.170
00:00:08.088;-0.320;-0.190
00:00:08.091;-0.320;-0.190
00:00:08.094;-0.345;-0.190
00:00:08.097;-0.335;-0.180
00:00:08.100;-0.320;-0.170
00:00:08.102;-0.310;-0.160
00:00:08.105;-0.320;-0.170
00:00:08.108;-0.320;-0.185
00:00:08.111;-0.340;-0.195
00:00:08.113;-0.330;-0.180
00:00:08.116;-0.320;-0.175
00:00:08.119;-0.310;-0.170
00:00:08.122;-0.310;-0.170
00:00:08.125;-0.310;-0.195
00:00:08.127;-0.295;-0.200
00:00:08.130;-0.280;-0.180
00:00:08.133;-0.255;-0.170
00:00:08.136;-0.250;-0.175
00:00:08.138;-0.250;-0.180
00:00:08.141;-0.255;-0.180
00:00:08.144;-0.260;-0.170
00:00:08.147;-0.240;-0.155
00:00:08.150;-0.220;-0.135
00:00:08.152;-0.230;-0.145
00:00:08.155;-0.230;-0.160
00:00:08.158;-0.215;-0.160
00:00:08.161;-0.220;-0.160
00:00:08.163;-0.225;-0.140
00:00:08.166;-0.230;-0.120
00:00:08.169;-0.230;-0.120
00:00:08.172;-0.235;-0.130
00:00:08.175;-0.245;-0.130
00:00:08.177;-0.255;-0.125
00:00:08.180;-0.240;-0.125
00:00:08.183;-0.235;-0.115
00:00:08.186;-0.245;-0.110
00:00:08.188;-0.235;-0.130
00:00:08.191;-0.230;-0.145
00:00:08.194;-0.220;-0.155
00:00:08.197;-0.195;-0.140
00:00:08.200;-0.220;-0.140
00:00:08.202;-0.245;-0.145
00:00:08.205;-0.260;-0.150
00:00:08.208;-0.270;-0.160
00:00:08.211;-0.290;-0.165
00:00:08.213;-0.300;-0.160
00:00:08.216;-0.305;-0.150
00:00:08.219;-0.305;-0.165
00:00:08.222;-0.320;-0.185
00:00:08.225;-0.330;-0.180
00:00:08.227;-0.350;-0.185
00:00:08.230;-0.350;-0.170
00:00:08.233;-0.335;-0.155
00:00:08.236;-0.335;-0.175
00:00:08.238;-0.335;-0.190
00:00:08.241;-0.340;-0.195
00:00:08.244;-0.350;-0.195
00:00:08.247;-0.350;-0.180
00:00:08.250;-0.345;-0.175
00:00:08.252;-0.335;-0.180
00:00:08.255;-0.345;-0.180
00:00:08.258;-0.355;-0.190
00:00:08.261;-0.370;-0.170
00:00:08.263;-0.350;-0.180
00:00:08.266;-0.345;-0.175
00:00:08.269;-0.335;-0.180
00:00:08.272;-0.335;-0.185
00:00:08.275;-0.335;-0.200
00:00:08.277;-0.355;-0.195
00:00:08.280;-0.355;-0.200
00:00:08.283;-0.345;-0.225
00:00:08.286;-0.355;-0.255
00:00:08.288;-0.395;-0.295
00:00:08.291;-0.450;-0.330
00:00:08.294;-0.480;-0.340
00:00:08.297;-0.505;-0.305
00:00:08.300;-0.525;-0.195
00:00:08.302;-0.545;-0.065
00:00:08.305;-0.500;0.070
00:00:08.308;-0.395;0.180
00:00:08.311;-0.255;0.285
00:00:08.313;-0.070;0.415
00:00:08.316;0.145;0.555
00:00:08.319;0.425;0.670
00:00:08.322;0.685;0.700
00:00:08.325;0.875;0.555
00:00:08.327;0.925;0.210
00:00:08.330;0.795;-0.125
00:00:08.333;0.470;-0.265
00:00:08.336;0.020;-0.240
00:00:08.338;-0.325;-0.215
00:00:08.341;-0.470;-0.215
00:00:08.344;-0.485;-0.230
00:00:08.347;-0.410;-0.220
00:00:08.350;-0.365;-0.210
00:00:08.352;-0.355;-0.235
00:00:08.355;-0.365;-0.235
00:00:08.358;-0.380;-0.235
00:00:08.361;-0.385;-0.230
00:00:08.363;-0.380;-0.225
00:00:08.366;-0.370;-0.210
00:00:08.369;-0.370;-0.215
00:00:08.372;-0.375;-0.225
00:00:08.375;-0.385;-0.240
00:00:08.377;-0.395;-0.250
00:00:08.380;-0.385;-0.230
00:00:08.383;-0.380;-0.230
00:00:08.386;-0.385;-0.225
00:00:08.388;-0.375;-0.230
00:00:08.391;-0.390;-0.240
00:00:08.394;-0.405;-0.235
00:00:08.397;-0.405;-0.230
00:00:08.400;-0.390;-0.225
00:00:08.402;-0.385;-0.230
00:00:08.405;-0.385;-0.245
00:00:08.408;-0.390;-0.235
00:00:08.411;-0.410;-0.235
00:00:08.413;-0.400;-0.220
00:00:08.416;-0.390;-0.220
00:00:08.419;-0.385;-0.225
00:00:08.422;-0.385;-0.230
00:00:08.425;-0.395;-0.245
00:00:08.427;-0.390;-0.225
00:00:08.430;-0.395;-0.220
00:00:08.433;-0.380;-0.210
00:00:08.436;-0.375;-0.210
00:00:08.438;-0.380;-0.220
00:00:08.441;-0.385;-0.240
00:00:08.444;-0.400;-0.235
00:00:08.447;-0.385;-0.225
00:00:08.450;-0.380;-0.210
00:00:08.452;-0.375;-0.200
00:00:08.455;-0.380;-0.225
00:00:08.458;-0.395;-0.225
00:00:08.461;-0.395;-0.225
00:00:08.463;-0.385;-0.225
00:00:08.466;-0.375;-0.215
00:00:08.469;-0.370;-0.215
00:00:08.472;-0.365;-0.235
00:00:08.475;-0.385;-0.240
00:00:08.477;-0.395;-0.240
00:00:08.480;-0.385;-0.235
00:00:08.483;-0.385;-0.220
00:00:08.486;-0.370;-0.225
00:00:08.488;-0.375;-0.235
00:00:08.491;-0.370;-0.245
00:00:08.494;-0.375;-0.245
00:00:08.497;-0.375;-0.230
00:00:08.500;-0.370;-0.225
00:00:08.502;-0.355;-0.220
00:00:08.505;-0.365;-0.245
00:00:08.508;-0.380;-0.250
00:00:08.511;-0.375;-0.255
00:00:08.513;-0.370;-0.255
00:00:08.516;-0.380;-0.240
00:00:08.519;-0.365;-0.250
00:00:08.522;-0.370;-0.260
00:00:08.525;-0.375;-0.275
00:00:08.527;-0.390;-0.285
00:00:08.530;-0.380;-0.275
00:00:08.533;-0.375;-0.280
00:00:08.536;-0.380;-0.290
00:00:08.538;-0.370;-0.300
00:00:08.541;-0.375;-0.305
00:00:08.544;-0.380;-0.315
00:00:08.547;-0.385;-0.310
00:00:08.550;-0.385;-0.315
00:00:08.552;-0.370;-0.325
00:00:08.555;-0.375;-0.335
00:00:08.558;-0.375;-0.350
00:00:08.561;-0.380;-0.345
00:00:08.563;-0.380;-0.340
00:00:08.566;-0.380;-0.335
00:00:08.569;-0.380;-0.350
00:00:08.572;-0.375;-0.360
00:00:08.575;-0.390;-0.370
00:00:08.577;-0.395;-0.365
00:00:08.580;-0.385;-0.360
00:00:08.583;-0.385;-0.345
00:00:08.586;-0.375;-0.340
00:00:08.588;-0.375;-0.350
00:00:08.591;-0.385;-0.355
00:00:08.594;-0.385;-0.345
00:00:08.597;-0.390;-0.325
00:00:08.600;-0.370;-0.305
00:00:08.602;-0.365;-0.300
00:00:08.605;-0.365;-0.285
00:00:08.608;-0.375;-0.285
00:00:08.611;-0.385;-0.280
00:00:08.613;-0.350;-0.265
00:00:08.616;-0.345;-0.230
00:00:08.619;-0.325;-0.235
00:00:08.622;-0.325;-0.240
00:00:08.625;-0.330;-0.245
00:00:08.627;-0.325;-0.225
00:00:08.630;-0.325;-0.215
00:00:08.633;-0.315;-0.195
00:00:08.636;-0.315;-0.180
00:00:08.638;-0.315;-0.180
00:00:08.641;-0.300;-0.190
00:00:08.644;-0.300;-0.180
00:00:08.647;-0.285;-0.165
00:00:08.650;-0.270;-0.140
00:00:08.652;-0.265;-0.155
00:00:08.655;-0.260;-0.165
00:00:08.658;-0.275;-0.160
00:00:08.661;-0.285;-0.155
00:00:08.663;-0.265;-0.145
00:00:08.666;-0.255;-0.135
00:00:08.669;-0.250;-0.150
00:00:08.672;-0.270;-0.165
00:00:08.675;-0.280;-0.170
00:00:08.677;-0.285;-0.150
00:00:08.680;-0.285;-0.145
00:00:08.683;-0.280;-0.145
00:00:08.686;-0.270;-0.145
00:00:08.688;-0.270;-0.160
00:00:08.691;-0.270;-0.170
00:00:08.694;-0.285;-0.170
00:00:08.697;-0.280;-0.155
00:00:08.700;-0.275;-0.135
00:00:08.702;-0.270;-0.145
00:00:08.705;-0.265;-0.155
00:00:08.708;-0.275;-0.165
00:00:08.711;-0.290;-0.180
00:00:08.713;-0.285;-0.165
00:00:08.716;-0.285;-0.150
00:00:08.719;-0.275;-0.160
00:00:08.722;-0.270;-0.150
00:00:08.725;-0.280;-0.170
00:00:08.727;-0.295;-0.175
00:00:08.730;-0.280;-0.165
00:00:08.733;-0.270;-0.155
00:00:08.736;-0.270;-0.165
00:00:08.738;-0.275;-0.175
00:00:08.741;-0.285;-0.180
00:00:08.744;-0.300;-0.175
00:00:08.747;-0.295;-0.165
